metrics,query,galago,anserini,galago_best,anserini_best,abs_diff
map,enwiki:Reclaimed%20water/Health%20aspects/Testing%20standards,0.0034,0.0052,-0.0018,0.0018,0.0018
map,enwiki:Invasive%20species/Causes/Ecosystem-based%20mechanisms,0.0015,0.0033,-0.0018,0.0018,0.0018
map,enwiki:Chili%20pepper/Nutritional%20value,0.0,0.0018,-0.0018,0.0018,0.0018
map,enwiki:Organic%20farming/Economics/World's%20food%20security,0.0044,0.0062,-0.0017999999999999995,0.0017999999999999995,0.0017999999999999995
map,enwiki:Instant%20coffee/Use/Non-food%20use,0.0016,0.0034,-0.0017999999999999995,0.0017999999999999995,0.0017999999999999995
map,enwiki:Electron%20precipitation/Types,0.0109,0.0127,-0.0017999999999999995,0.0017999999999999995,0.0017999999999999995
map,enwiki:Tsunami/Mitigation,0.006,0.0078,-0.0017999999999999995,0.0017999999999999995,0.0017999999999999995
map,enwiki:Human%20trafficking/General/The%20Anti-trafficking%20Policy%20Index,0.509,0.5107,-0.0017000000000000348,0.0017000000000000348,0.0017000000000000348
map,enwiki:Supercapacitor/Materials/Electrodes/Collectors%20and%20housing,0.0088,0.0105,-0.0017,0.0017,0.0017
map,enwiki:Electric%20car/Economics/Running%20costs,0.0033,0.005,-0.0017,0.0017,0.0017
map,enwiki:Mexican%20cuisine/Regional%20cuisines/Mexico%20City,0.0008,0.0025,-0.0017,0.0017,0.0017
map,enwiki:Catch%20and%20release,0.0015,0.0032,-0.0017,0.0017,0.0017
map,enwiki:Wetland,0.0004,0.0021,-0.0017,0.0017,0.0017
map,enwiki:Human%20rights%20in%20Brazil,0.02,0.0217,-0.0017,0.0017,0.0017
map,enwiki:Child%20labour/Child%20Labour%20by%20country/England,0.0022,0.0039,-0.0016999999999999995,0.0016999999999999995,0.0016999999999999995
map,enwiki:Supercapacitor/Materials/Electrodes/Carbon%20nanotubes,0.0038,0.0055,-0.0016999999999999995,0.0016999999999999995,0.0016999999999999995
map,enwiki:Utilitarianism/Additional%20considerations/Average%20v.%20total%20happiness,0.0384,0.04,-0.0016000000000000042,0.0016000000000000042,0.0016000000000000042
map,enwiki:Supercapacitor/Developments,0.0058,0.0074,-0.0016000000000000007,0.0016000000000000007,0.0016000000000000007
map,enwiki:Electric%20car/Currently%20available%20electric%20cars/Neighborhood%20electric%20vehicles,0.0042,0.0058,-0.0016,0.0016,0.0016
map,enwiki:Olive%20oil/Regulation/Commercial%20grades/International%20Olive%20Council,0.0,0.0016,-0.0016,0.0016,0.0016
map,enwiki:Precipitation/Formation/Hail,0.0041,0.0057,-0.0016,0.0016,0.0016
map,enwiki:Drinking%20water/Regulation/Russian%20Federation,0.0033,0.0049,-0.0016,0.0016,0.0016
map,enwiki:World%20Health%20Organization/Controversies/2009%20swine%20flu%20pandemic,0.0,0.0016,-0.0016,0.0016,0.0016
map,enwiki:Traction%20motor/Transportation%20applications/Railways,0.0,0.0016,-0.0016,0.0016,0.0016
map,enwiki:Georgism/Synonyms%20and%20variants,0.0,0.0016,-0.0016,0.0016,0.0016
map,enwiki:Water%20scarcity/Measurement/Renewable%20freshwater%20resources,0.3441,0.3457,-0.0015999999999999905,0.0015999999999999905,0.0015999999999999905
map,enwiki:Timbre/Attributes,0.2508,0.2523,-0.0015000000000000011,0.0015000000000000011,0.0015000000000000011
map,enwiki:Cardiovascular%20disease/Risk%20factors/Physical%20inactivity,0.013000000000000001,0.0145,-0.0015000000000000011,0.0015000000000000011,0.0015000000000000011
map,enwiki:Hydrogenation/Equipment%20used%20for%20hydrogenation/Batch%20hydrogenation%20under%20atmospheric%20conditions,0.0,0.0015,-0.0015,0.0015,0.0015
map,enwiki:Non-communicable%20disease/Key%20diseases/Chronic%20kidney%20disease,0.0,0.0015,-0.0015,0.0015,0.0015
map,enwiki:Millennium%20Development%20Goals/Background/Partnership,0.0,0.0015,-0.0015,0.0015,0.0015
map,enwiki:Water%20cycle/History%20of%20hydrologic%20cycle%20theory/Floating%20land%20mass,0.0018,0.0033,-0.0015,0.0015,0.0015
map,enwiki:Wetland/Wetland%20names,0.0,0.0015,-0.0015,0.0015,0.0015
map,enwiki:Effects%20of%20global%20warming/Biological%20systems/Observed%20impacts%20on%20biological%20systems,0.0,0.0015,-0.0015,0.0015,0.0015
map,enwiki:Gender%20role/Theories%20of%20the%20social%20construction%20of%20gender/John%20Money's%20views,0.0022,0.0037,-0.0015,0.0015,0.0015
map,enwiki:Yellowstone%20National%20Park/Biology%20and%20ecology/Fauna,0.0002,0.0017,-0.0014999999999999998,0.0014999999999999998,0.0014999999999999998
map,enwiki:Water%20well/Contamination/Mitigation,0.012,0.0135,-0.0014999999999999994,0.0014999999999999994,0.0014999999999999994
map,enwiki:Aquaculture%20of%20salmonids/Species/Coho%20salmon,0.0033,0.0048,-0.0014999999999999994,0.0014999999999999994,0.0014999999999999994
map,enwiki:Sustainability/Environmental%20dimension/Management%20of%20human%20consumption/Food,0.0037,0.0052,-0.0014999999999999994,0.0014999999999999994,0.0014999999999999994
map,enwiki:Gender%20identity/History%20and%20definitions/Early%20medical%20literature,0.0027,0.0042,-0.0014999999999999994,0.0014999999999999994,0.0014999999999999994
map,enwiki:Disgust/Body%20language,0.0086,0.0101,-0.0014999999999999994,0.0014999999999999994,0.0014999999999999994
map,"enwiki:Supernova/Classification/Types%20III,%20IV,%20and%20V",0.25,0.2514,-0.0014000000000000126,0.0014000000000000126,0.0014000000000000126
map,enwiki:Organic%20farming/Economics/Productivity,0.0036,0.005,-0.0014000000000000002,0.0014000000000000002,0.0014000000000000002
map,enwiki:Antibiotics,0.0036,0.005,-0.0014000000000000002,0.0014000000000000002,0.0014000000000000002
map,enwiki:Coevolution/Coevolution%20outside%20biology/Technological%20coevolution,0.0026,0.004,-0.0014000000000000002,0.0014000000000000002,0.0014000000000000002
map,enwiki:Environmental%20effects%20of%20cocoa%20production/Economic%20impact/Full%20sun%20cocoa,0.0023,0.0037,-0.0014000000000000002,0.0014000000000000002,0.0014000000000000002
map,enwiki:History%20of%20catecholamine%20research/Adrenaline%20in%20the%20adrenal%20medulla/Independent%20discoverers,0.0043,0.0057,-0.0014000000000000002,0.0014000000000000002,0.0014000000000000002
map,enwiki:Tsunami/Characteristics,0.0003,0.0017,-0.0014,0.0014,0.0014
map,enwiki:Weed/History,0.0,0.0014,-0.0014,0.0014,0.0014
map,enwiki:Antimicrobial%20resistance/Prevention/Strategies/Development%20of%20new%20drugs,0.0031,0.0045,-0.0013999999999999998,0.0013999999999999998,0.0013999999999999998
map,enwiki:Water%20well/Contamination/Pathogens,0.0015,0.0029,-0.0013999999999999998,0.0013999999999999998,0.0013999999999999998
map,enwiki:Olive%20oil,0.0034,0.0048,-0.0013999999999999998,0.0013999999999999998,0.0013999999999999998
map,enwiki:Kidney%20stone%20disease/Management/Lithotripsy,0.0171,0.0185,-0.0013999999999999985,0.0013999999999999985,0.0013999999999999985
map,enwiki:Wetland/Uses%20of%20wetlands/Flood%20control,0.0163,0.0176,-0.0013000000000000025,0.0013000000000000025,0.0013000000000000025
map,enwiki:Organic%20farming/Methods/Genetic%20modification,0.0107,0.012,-0.0013000000000000008,0.0013000000000000008,0.0013000000000000008
map,enwiki:Human%20trafficking/Measures%20and%20efforts,0.0028,0.0041,-0.0013000000000000006,0.0013000000000000006,0.0013000000000000006
map,enwiki:Coevolution/Specific%20examples/California%20buckeye%20and%20pollinators,0.0012,0.0025,-0.0013000000000000002,0.0013000000000000002,0.0013000000000000002
map,enwiki:Antimicrobial%20resistance/Organisms/Parasites,0.0009,0.0022,-0.0013000000000000002,0.0013000000000000002,0.0013000000000000002
map,enwiki:Deforestation/Industrial%20era/Rates%20of%20deforestation/Regions,0.0013,0.0026,-0.0013,0.0013,0.0013
map,enwiki:Water%20fluoridation%20controversy/Medical%20consensus/Minority%20scientific%20view,0.0,0.0013,-0.0013,0.0013,0.0013
map,enwiki:Sustainability/Etymology,0.0,0.0013,-0.0013,0.0013,0.0013
map,enwiki:Olive%20oil/Regulation/Commercial%20grades,0.0067,0.008,-0.0013,0.0013,0.0013
map,enwiki:Mexican%20cuisine/Basic%20elements,0.0023,0.0036,-0.0013,0.0013,0.0013
map,enwiki:Meantone%20temperament/New%20uses%20of%20meantone%20tunings,0.0049,0.0062,-0.0013,0.0013,0.0013
map,enwiki:Elaeis%20guineensis/Oil%20palm%20research,0.0,0.0013,-0.0013,0.0013,0.0013
map,enwiki:Hydrogenation/Equipment%20used%20for%20hydrogenation,0.0,0.0013,-0.0013,0.0013,0.0013
map,enwiki:Deforestation/Control/Reducing%20emissions/Payments%20for%20conserving%20forests,0.003,0.0043,-0.0013,0.0013,0.0013
map,enwiki:Coffee%20preparation/Brewing,0.0144,0.0157,-0.001299999999999999,0.001299999999999999,0.001299999999999999
map,enwiki:Water%20fluoridation/Evidence/Safety,0.0144,0.0157,-0.001299999999999999,0.001299999999999999,0.001299999999999999
map,enwiki:Drinking%20water/Access/Global,0.0139,0.0151,-0.0012000000000000016,0.0012000000000000016,0.0012000000000000016
map,enwiki:Malolactic%20fermentation/Wine%20faults/Mousiness%20and%20geranium%20taint,0.0039,0.0051,-0.0012000000000000005,0.0012000000000000005,0.0012000000000000005
map,enwiki:Invasive%20species/Causes,0.0,0.0012,-0.0012,0.0012,0.0012
map,enwiki:Theophylline/Pharmacokinetics/Elimination,0.0011,0.0023,-0.0012,0.0012,0.0012
map,enwiki:Perception,0.0012,0.0024,-0.0012,0.0012,0.0012
map,enwiki:Antimicrobial%20resistance/Prevention/Duration%20of%20antibiotics,0.0016,0.0028,-0.0012,0.0012,0.0012
map,enwiki:Permaculture/Common%20practices/Natural%20building,0.0024,0.0036,-0.0012,0.0012,0.0012
map,enwiki:Tabasco,0.0014,0.0026,-0.0012,0.0012,0.0012
map,enwiki:Hybrid%20electric%20vehicle/Legislation%20and%20incentives/Japan,0.0011,0.0023,-0.0012,0.0012,0.0012
map,enwiki:Lactobacillales/Bacteriophages/Bacteriophage%E2%80%93host%20interaction,0.0013,0.0025,-0.0012,0.0012,0.0012
map,enwiki:Perception/Physiology,0.0021,0.0033,-0.0012,0.0012,0.0012
map,enwiki:Invasive%20species/Effects/Health,0.0,0.0012,-0.0012,0.0012,0.0012
map,enwiki:Sustainability/Environmental%20dimension/Environmental%20management,0.0,0.0012,-0.0012,0.0012,0.0012
map,enwiki:Wetland/Climates/Rainfall,0.0025,0.0037,-0.0012,0.0012,0.0012
map,enwiki:Supercapacitor/Basics/Storage%20principles,0.0031,0.0043,-0.0012,0.0012,0.0012
map,enwiki:Millennium%20Development%20Goals/Goals,0.0014,0.0026,-0.0012,0.0012,0.0012
map,enwiki:Water%20scarcity/Depletion%20of%20freshwater%20resources/Glaciers,0.0,0.0012,-0.0012,0.0012,0.0012
map,enwiki:Malolactic%20fermentation/Wine%20faults/Fresno%20mold%20and%20ropiness,0.0057,0.0069,-0.0011999999999999995,0.0011999999999999995,0.0011999999999999995
map,enwiki:Antioxidant/Pro-oxidant%20activities/Negative%20health%20effects,0.0044,0.0056,-0.0011999999999999995,0.0011999999999999995,0.0011999999999999995
map,enwiki:Water%20scarcity/Water%20crisis/Effects%20of%20water%20crisis,0.0021,0.0032,-0.0011000000000000003,0.0011000000000000003,0.0011000000000000003
map,enwiki:Wetland/Conservation/Ramsar%20Convention,0.0036,0.0047,-0.0011000000000000003,0.0011000000000000003,0.0011000000000000003
map,enwiki:Perception/Features/Grouping,0.0039,0.005,-0.0011000000000000003,0.0011000000000000003,0.0011000000000000003
map,enwiki:Electric%20car/Currently%20available%20electric%20cars/Electric%20cars%20by%20country,0.006,0.0071,-0.0011000000000000003,0.0011000000000000003,0.0011000000000000003
map,enwiki:Precipitation/Causes/Large-scale%20geographical%20distribution,0.0011,0.0022,-0.0011,0.0011,0.0011
map,enwiki:Lactobacillales/Streptococcus%20reclassification,0.0011,0.0022,-0.0011,0.0011,0.0011
map,enwiki:Aquaculture%20of%20salmonids/Issues/Impact%20on%20wild%20predatory%20species,0.0,0.0011,-0.0011,0.0011,0.0011
map,enwiki:Cardiovascular%20disease/Screening,0.0004,0.0015,-0.0011,0.0011,0.0011
map,enwiki:Inexhaustible%20bottle/Effect,0.0,0.0011,-0.0011,0.0011,0.0011
map,enwiki:Chili%20pepper/Intensity/Notable%20hot%20chili%20peppers,0.0,0.0011,-0.0011,0.0011,0.0011
map,enwiki:Environmental%20effects%20of%20cocoa%20production/Economic%20impact/Deforestation,0.0012,0.0023,-0.0011,0.0011,0.0011
map,enwiki:Human%20capital/Background,0.0,0.0011,-0.0011,0.0011,0.0011
map,enwiki:Insular%20cortex/Clinical%20significance/Other%20clinical%20conditions,0.0,0.0011,-0.0011,0.0011,0.0011
map,enwiki:Recreational%20fishing/Sport%20fishing,0.0008,0.0019,-0.0010999999999999998,0.0010999999999999998,0.0010999999999999998
map,enwiki:Olfaction/Main%20olfactory%20system,0.0015,0.0026,-0.0010999999999999998,0.0010999999999999998,0.0010999999999999998
map,enwiki:Gender%20role/Politics%20and%20gender%20issues/Feminism%20and%20gender%20politics,0.0008,0.0019,-0.0010999999999999998,0.0010999999999999998,0.0010999999999999998
map,enwiki:Onboarding,0.0022,0.0033,-0.0010999999999999998,0.0010999999999999998,0.0010999999999999998
map,enwiki:Human%20capital/Marxist%20analysis,0.0027,0.0038,-0.0010999999999999998,0.0010999999999999998,0.0010999999999999998
map,enwiki:Electric%20car/History,0.0015,0.0026,-0.0010999999999999998,0.0010999999999999998,0.0010999999999999998
map,enwiki:Human%20trafficking/Consequences/Consequences%20for%20victims,0.0007,0.0018,-0.0010999999999999998,0.0010999999999999998,0.0010999999999999998
map,enwiki:Supercapacitor/Styles/Construction%20details,0.0025,0.0036,-0.0010999999999999998,0.0010999999999999998,0.0010999999999999998
map,enwiki:Hydrogenation/Thermodynamics%20and%20mechanism/Homogeneous%20catalysis,0.001,0.0021,-0.0010999999999999998,0.0010999999999999998,0.0010999999999999998
map,enwiki:Sustainability/Economic%20dimension,0.0037,0.0048,-0.0010999999999999994,0.0010999999999999994,0.0010999999999999994
map,enwiki:Coffee%20preparation/Brewing/Pressure,0.0054,0.0065,-0.0010999999999999994,0.0010999999999999994,0.0010999999999999994
map,enwiki:Wetland/Uses%20of%20wetlands/Reservoirs%20of%20biodiversity,0.0267,0.0278,-0.0010999999999999966,0.0010999999999999966,0.0010999999999999966
map,enwiki:Supercapacitor/Materials/Electrodes/Carbide-derived%20carbon,0.057,0.0581,-0.0010999999999999966,0.0010999999999999966,0.0010999999999999966
map,enwiki:Pollination/The%20structure%20of%20plant-pollinator%20networks,0.6667,0.6678,-0.00109999999999999,0.00109999999999999,0.00109999999999999
map,enwiki:Air%20ioniser/Ions%20versus%20ozone,0.5079,0.509,-0.00109999999999999,0.00109999999999999,0.00109999999999999
map,enwiki:World%20Health%20Organization/Structure/Country%20and%20liaison%20offices,0.3333,0.3343,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
map,enwiki:Coconut%20oil/Production/Refined%20oil,0.6667,0.6677,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
map,enwiki:Olive%20oil/Popular%20uses%20and%20research/Potential%20health%20effects:%20fat%20and%20polyphenol%20composition,0.109,0.11,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
map,enwiki:Reclaimed%20water/Applications/Potable%20uses/Unplanned%20potable%20reuse,0.5,0.501,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
map,enwiki:Human%20rights%20in%20Brazil/Agrarian%20violence%20and%20oppression,0.3333,0.3343,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
map,enwiki:Taste/Further%20sensations%20and%20transmission,0.5115,0.5125,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
map,enwiki:Antimicrobial%20resistance/Organisms/Bacteria/Salmonella%20and%20E.%20coli,0.0667,0.0677,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
map,"enwiki:Beach%20nourishment/Nourishment%20projects/Cancun,%20Mexico",0.5071,0.5081,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
map,enwiki:Division%20of%20labour/Globalization%20and%20global%20division%20of%20labour,0.0342,0.0352,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
map,enwiki:Hybrid%20electric%20vehicle/Technology/Engines%20and%20fuel%20sources/Fossil%20fuels,0.0034,0.0044,-0.0010000000000000005,0.0010000000000000005,0.0010000000000000005
map,enwiki:Probiotic/Side%20effects,0.0013,0.0023,-0.001,0.001,0.001
map,enwiki:Non-governmental%20organization/Types/By%20level%20of%20operation,0.0,0.001,-0.001,0.001,0.001
map,enwiki:Precipitation/Changes%20due%20to%20global%20warming,0.0,0.001,-0.001,0.001,0.001
map,enwiki:Disgust/Morality/Political%20orientation,0.0015,0.0025,-0.001,0.001,0.001
map,enwiki:Timbre/Tristimulus%20timbre%20model,0.001,0.002,-0.001,0.001,0.001
map,enwiki:Atmosphere%20of%20Earth/Evolution%20of%20Earth's%20atmosphere/Air%20pollution,0.0,0.001,-0.001,0.001,0.001
map,enwiki:Quinoa/History%20and%20culture/Early%20history,0.0013,0.0023,-0.001,0.001,0.001
map,enwiki:Hybrid%20electric%20vehicle/Vehicle%20types/High-performance%20cars,0.0,0.001,-0.001,0.001,0.001
map,enwiki:Sustainability/Components/Shaping%20the%20future,0.0,0.001,-0.001,0.001,0.001
map,enwiki:Pollination,0.0015,0.0025,-0.001,0.001,0.001
map,enwiki:Glass%20ceiling/Glass%20Ceiling%20Index,0.0043,0.0053,-0.001,0.001,0.001
map,enwiki:Human%20trafficking/Criticism/Problems%20with%20the%20concept,0.0039,0.0049,-0.001,0.001,0.001
map,enwiki:Antimicrobial%20resistance/Causes/Veterinary%20medicine,0.0,0.001,-0.001,0.001,0.001
map,enwiki:World%20Health%20Organization/History/Health%20policy,0.001,0.002,-0.001,0.001,0.001
map,enwiki:Homeostasis/Etymology%20and%20pronunciation,0.0,0.001,-0.001,0.001,0.001
map,enwiki:Tabasco/Economy,0.0004,0.0014,-0.001,0.001,0.001
map,enwiki:Non-governmental%20organization/Corporate%20structure/Funding,0.0004,0.0014,-0.001,0.001,0.001
map,enwiki:Cardiovascular%20disease/Risk%20factors/Air%20pollution,0.0,0.001,-0.001,0.001,0.001
map,enwiki:Talent%20agent/Types%20of%20talent%20agents%20and%20agencies/Music%20managers,0.0011,0.0021,-0.0009999999999999998,0.0009999999999999998,0.0009999999999999998
map,enwiki:Insular%20cortex/Structure/Connections,0.0019,0.0029,-0.0009999999999999998,0.0009999999999999998,0.0009999999999999998
map,enwiki:Hybrid%20electric%20vehicle/Environmental%20impact/Fuel%20consumption,0.0011,0.0021,-0.0009999999999999998,0.0009999999999999998,0.0009999999999999998
map,enwiki:Malolactic%20fermentation/Lactic%20acid%20bacteria/Lactobacillus,0.0032,0.0042,-0.0009999999999999996,0.0009999999999999996,0.0009999999999999996
map,enwiki:Pollination/Mechanism,0.0071,0.0081,-0.0009999999999999992,0.0009999999999999992,0.0009999999999999992
map,enwiki:Traveler's%20diarrhea/Causes/Risk%20factors,0.0029,0.0038,-0.0009000000000000002,0.0009000000000000002,0.0009000000000000002
map,enwiki:World%20Health%20Organization/History/Operational%20history,0.0026,0.0035,-0.0009000000000000002,0.0009000000000000002,0.0009000000000000002
map,enwiki:Human%20trafficking/Structural%20factors/Political%20and%20institutional%20challenges,0.0018,0.0027,-0.0009000000000000002,0.0009000000000000002,0.0009000000000000002
map,enwiki:Effects%20of%20global%20warming/Social%20systems/Food%20supply/Droughts%20and%20agriculture,0.0018,0.0027,-0.0009000000000000002,0.0009000000000000002,0.0009000000000000002
map,enwiki:Quinoa/Cultivation/Sowing,0.0026,0.0035,-0.0009000000000000002,0.0009000000000000002,0.0009000000000000002
map,enwiki:Hybrid%20electric%20vehicle/Environmental%20impact/Top%20ten%20EPA-rated%20hybrids,0.0032,0.0041,-0.0009000000000000002,0.0009000000000000002,0.0009000000000000002
map,enwiki:Deforestation/Control/Forest%20management,0.0012,0.0021,-0.0009,0.0009,0.0009
map,enwiki:Homeostasis/Examples%20of%20some%20of%20the%20better%20understood%20physiological%20homeostats/The%20blood%20oxygen%20content%20homeostat,0.0019,0.0028,-0.0009,0.0009,0.0009
map,enwiki:Cocoa%20bean/History,0.0004,0.0013,-0.0009,0.0009,0.0009
map,enwiki:Mexican%20cuisine/Basic%20elements/Corn,0.0014,0.0023,-0.0009,0.0009,0.0009
map,enwiki:Human%20trafficking/Types/Labor%20trafficking,0.0011,0.002,-0.0009,0.0009,0.0009
map,enwiki:Yellowstone%20National%20Park/History,0.0,0.0009,-0.0009,0.0009,0.0009
map,enwiki:Hydrogenation/Thermodynamics%20and%20mechanism/Heterogeneous%20catalysis,0.0012,0.0021,-0.0009,0.0009,0.0009
map,enwiki:Supercapacitor/Applications/General/Medical,0.0016,0.0025,-0.0009,0.0009,0.0009
map,enwiki:Lactobacillales/Phylogeny,0.001,0.0019,-0.0009,0.0009,0.0009
map,enwiki:Radiocarbon%20dating/Dating%20considerations/Reservoir%20effects,0.0003,0.0012,-0.0009,0.0009,0.0009
map,enwiki:Hydrogenation/History/Heterogeneous%20catalytic%20hydrogenation,0.0,0.0009,-0.0009,0.0009,0.0009
map,enwiki:Glass%20ceiling,0.003,0.0039,-0.0008999999999999998,0.0008999999999999998,0.0008999999999999998
map,enwiki:Sustainability/Social%20dimension/Human%20relationship%20to%20nature,0.0022,0.0031,-0.0008999999999999998,0.0008999999999999998,0.0008999999999999998
map,enwiki:Precipitation/Measurement,0.002,0.0029,-0.0008999999999999998,0.0008999999999999998,0.0008999999999999998
map,enwiki:Beach%20nourishment/Environmental%20issues,0.0059,0.0068,-0.0008999999999999998,0.0008999999999999998,0.0008999999999999998
map,enwiki:Malolactic%20fermentation/Wine%20faults/Tourne,0.0054,0.0063,-0.0008999999999999998,0.0008999999999999998,0.0008999999999999998
map,enwiki:Wetland/Hydrology/Biota/Algae,0.0025,0.0034,-0.0008999999999999998,0.0008999999999999998,0.0008999999999999998
map,enwiki:Atmospheric%20entry/Shock%20layer%20gas%20physics/Perfect%20gas%20model,0.0685,0.0694,-0.000899999999999998,0.000899999999999998,0.000899999999999998
map,enwiki:Toilet%20paper%20orientation,0.3359,0.3367,-0.0008000000000000228,0.0008000000000000228,0.0008000000000000228
map,enwiki:Librarianship%20and%20human%20rights/Philosophy%20of%20American%20librarianship%20related%20to%20human%20rights/Core%20values,0.25,0.2508,-0.0008000000000000228,0.0008000000000000228,0.0008000000000000228
map,enwiki:Antioxidant/Health%20effects/Relation%20to%20diet,0.0667,0.0675,-0.000800000000000009,0.000800000000000009,0.000800000000000009
map,enwiki:Insular%20cortex/Function/Social%20emotions,0.0167,0.0175,-0.0008000000000000021,0.0008000000000000021,0.0008000000000000021
map,enwiki:Gardening/Comparison%20with%20farming,0.0474,0.0482,-0.0008000000000000021,0.0008000000000000021,0.0008000000000000021
map,enwiki:Supercapacitor/Materials/Electrodes/Electrolytes/Organic,0.0043,0.0051,-0.0008000000000000004,0.0008000000000000004,0.0008000000000000004
map,enwiki:Deforestation/Public%20health%20context,0.0014,0.0022,-0.0008000000000000001,0.0008000000000000001,0.0008000000000000001
map,enwiki:Effects%20of%20global%20warming/Scientific%20opinion,0.0,0.0008,-0.0008,0.0008,0.0008
map,enwiki:Millennium%20Development%20Goals/Progress/Funding%20commitment/European%20Union,0.001,0.0018,-0.0007999999999999999,0.0007999999999999999,0.0007999999999999999
map,enwiki:Tsunami/Generation%20mechanisms/Seismicity,0.0034,0.0042,-0.0007999999999999999,0.0007999999999999999,0.0007999999999999999
map,enwiki:Hot%20chocolate/History,0.0005,0.0013,-0.0007999999999999999,0.0007999999999999999,0.0007999999999999999
map,enwiki:Human%20trafficking/Modern%20feminist%20perspectives/Singapore,0.0018,0.0026,-0.0007999999999999999,0.0007999999999999999,0.0007999999999999999
map,enwiki:Supercapacitor/History/Evolution%20of%20components,0.0015,0.0023,-0.0007999999999999999,0.0007999999999999999,0.0007999999999999999
map,enwiki:Child%20labour/Child%20Labour%20by%20country/Australia,0.501,0.5017,-0.0007000000000000339,0.0007000000000000339,0.0007000000000000339
map,enwiki:Environmental%20resource%20management/Tools,0.0029,0.0036,-0.0007000000000000001,0.0007000000000000001,0.0007000000000000001
map,enwiki:Beach%20nourishment/History,0.0012,0.0019,-0.0007000000000000001,0.0007000000000000001,0.0007000000000000001
map,enwiki:Avocado/Cultivation/Harvest%20and%20postharvest,0.0021,0.0028,-0.0007000000000000001,0.0007000000000000001,0.0007000000000000001
map,enwiki:Organic%20farming/Externalities/Environmental%20impact%20and%20emissions,0.0023,0.003,-0.0007000000000000001,0.0007000000000000001,0.0007000000000000001
map,enwiki:Water%20well/Types/Driven%20wells,0.0043,0.005,-0.0007000000000000001,0.0007000000000000001,0.0007000000000000001
map,enwiki:Management%20of%20dehydration/Preparation,0.0008,0.0015,-0.0007,0.0007,0.0007
map,enwiki:Reclaimed%20water/Terminology,0.0008,0.0015,-0.0007,0.0007,0.0007
map,enwiki:Supercapacitor/Comparison%20of%20technical%20parameters,0.0014,0.0021,-0.0006999999999999999,0.0006999999999999999,0.0006999999999999999
map,enwiki:Management%20of%20dehydration/Medical%20uses/Severe%20dehydration,0.0005,0.0012,-0.0006999999999999999,0.0006999999999999999,0.0006999999999999999
map,enwiki:Permaculture/Theory/Guilds,0.0019,0.0026,-0.0006999999999999999,0.0006999999999999999,0.0006999999999999999
map,enwiki:Cardiovascular%20disease/Risk%20factors/Genetics,0.0014,0.0021,-0.0006999999999999999,0.0006999999999999999,0.0006999999999999999
map,enwiki:Wetland/Valuation/Assessment,0.0061,0.0068,-0.0006999999999999992,0.0006999999999999992,0.0006999999999999992
map,enwiki:Human%20trafficking/General/Anti-trafficking%20initiatives,0.0021,0.0027,-0.0006000000000000003,0.0006000000000000003,0.0006000000000000003
map,enwiki:Water%20cycle/Effects%20on%20climate,0.001,0.0016,-0.0006000000000000001,0.0006000000000000001,0.0006000000000000001
map,enwiki:Water%20cycle/Description,0.001,0.0016,-0.0006000000000000001,0.0006000000000000001,0.0006000000000000001
map,enwiki:Antibiotics/Research/Alternatives,0.0016,0.0022,-0.0006000000000000001,0.0006000000000000001,0.0006000000000000001
map,enwiki:Non-governmental%20organization/Influence%20of%20NGOs%20upon%20world%20affairs,0.0013,0.0019,-0.0006000000000000001,0.0006000000000000001,0.0006000000000000001
map,enwiki:Traveler's%20diarrhea/Signs%20and%20symptoms,0.0,0.0006,-0.0006,0.0006,0.0006
map,enwiki:Global%20catastrophic%20risk/Potential%20sources%20of%20risk/Non-anthropogenic/Asteroid%20impact,0.0,0.0006,-0.0006,0.0006,0.0006
map,enwiki:Deforestation/Problems%20with%20deforestation/Soil,0.0007,0.0013,-0.0006,0.0006,0.0006
map,enwiki:Millennium%20Development%20Goals/Background/Precursors,0.0,0.0006,-0.0006,0.0006,0.0006
map,enwiki:Global%20catastrophic%20risk/Potential%20sources%20of%20risk/Anthropogenic/Global%20warming,0.0,0.0006,-0.0006,0.0006,0.0006
map,enwiki:Reclaimed%20water/History,0.0063,0.0069,-0.0005999999999999997,0.0005999999999999997,0.0005999999999999997
map,enwiki:Human%20rights%20in%20Brazil/Domestic%20violence,0.002,0.0026,-0.0005999999999999997,0.0005999999999999997,0.0005999999999999997
map,enwiki:Migrant%20domestic%20workers/Recruitment%20of%20migrant%20domestic%20workers/West/Informal%20economy,0.0075,0.0081,-0.0005999999999999997,0.0005999999999999997,0.0005999999999999997
map,enwiki:Water%20scarcity/Water%20crisis,0.0018,0.0024,-0.0005999999999999997,0.0005999999999999997,0.0005999999999999997
map,enwiki:Geomagnetic%20reversal/Character%20of%20transitions/Magnetic%20field,0.0015,0.0021,-0.0005999999999999997,0.0005999999999999997,0.0005999999999999997
